age,length_of_service,gender_short,STATUS,BUSINESS_UNIT,job_level,dept_category
28,4,0,0,1,0,1
29,5,0,0,1,0,1
30,6,0,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
29,5,0,0,1,0,1
30,6,0,0,1,0,1
24,0,1,0,1,0,1
25,1,1,0,1,0,1
26,2,1,0,1,0,1
27,3,1,0,1,0,1
28,4,1,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
29,5,0,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
29,5,0,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
24,0,1,0,1,0,1
25,1,1,0,1,0,1
26,2,1,0,1,0,1
27,3,1,0,1,0,1
28,4,1,0,1,0,1
29,5,1,0,1,0,1
30,6,1,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
29,5,0,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
29,5,0,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
29,5,0,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
29,5,0,0,1,0,1
24,0,1,0,1,0,1
25,1,1,0,1,0,1
26,2,1,0,1,0,1
27,3,1,0,1,0,1
28,4,1,0,1,0,1
24,0,1,0,1,0,1
25,1,1,0,1,0,1
26,2,1,0,1,0,1
27,3,1,0,1,0,1
28,4,1,0,1,0,1
29,5,1,0,1,0,1
30,6,1,0,1,0,1
24,0,1,0,1,0,1
25,1,1,0,1,0,1
26,2,1,0,1,0,1
27,3,1,0,1,0,1
28,4,1,0,1,0,1
29,5,1,0,1,0,1
30,6,1,0,1,0,1
24,0,1,0,1,0,1
25,1,1,0,1,0,1
26,2,1,0,1,0,1
27,3,1,0,1,0,1
28,4,1,0,1,0,1
29,5,1,0,1,0,1
30,6,1,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
29,5,0,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
29,5,0,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
29,5,0,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
29,5,0,0,1,0,1
24,0,1,0,1,0,1
25,1,1,0,1,0,1
26,2,1,0,1,0,1
27,3,1,0,1,0,1
28,4,1,0,1,0,1
29,5,1,0,1,0,1
30,6,1,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
29,5,0,0,1,0,1
24,0,1,0,1,0,1
25,1,1,0,1,0,1
26,2,1,0,1,0,1
27,3,1,0,1,0,1
28,4,1,0,1,0,1
29,5,1,0,1,0,1
30,6,1,0,1,0,1
24,0,1,0,1,0,1
25,1,1,0,1,0,1
26,2,1,0,1,0,1
27,3,1,0,1,0,1
28,4,1,0,1,0,1
29,5,1,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
29,5,0,0,1,0,1
30,6,0,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
29,5,0,0,1,0,1
30,6,0,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
29,5,0,0,1,0,1
30,6,0,0,1,0,1
24,0,1,0,1,0,1
25,1,1,0,1,0,1
26,2,1,0,1,0,1
27,3,1,0,1,0,1
28,4,1,0,1,0,1
29,5,1,0,1,0,1
24,0,1,0,1,0,1
25,1,1,0,1,0,1
26,2,1,0,1,0,1
27,3,1,0,1,0,1
28,4,1,0,1,0,1
29,5,1,0,1,0,1
30,6,1,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
29,5,0,0,1,0,1
30,6,0,0,1,0,1
24,0,1,0,1,0,1
25,1,1,0,1,0,1
26,2,1,0,1,0,1
27,3,1,0,1,0,1
28,4,1,0,1,0,1
29,5,1,0,1,0,1
30,6,1,0,1,0,1
24,0,1,0,1,0,1
25,1,1,0,1,0,1
26,2,1,0,1,0,1
27,3,1,0,1,0,1
28,4,1,0,1,0,1
29,5,1,0,1,0,1
30,6,1,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
29,5,0,0,1,0,1
30,6,0,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
29,5,0,0,1,0,1
30,6,0,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
29,5,0,0,1,0,1
30,6,0,0,1,0,1
24,0,1,0,1,0,1
25,1,1,0,1,0,1
26,2,1,0,1,0,1
27,3,1,0,1,0,1
28,4,1,0,1,0,1
29,5,1,0,1,0,1
30,6,1,0,1,0,1
24,0,1,0,1,0,1
25,1,1,0,1,0,1
26,2,1,0,1,0,1
27,3,1,0,1,0,1
28,4,1,0,1,0,1
29,5,1,0,1,0,1
30,6,1,0,1,0,1
24,0,1,0,1,0,1
25,1,1,0,1,0,1
26,2,1,0,1,0,1
27,3,1,0,1,0,1
28,4,1,0,1,0,1
29,5,1,0,1,0,1
30,6,1,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
29,5,0,0,1,0,1
30,6,0,0,1,0,1
24,0,1,0,1,0,1
25,1,1,0,1,0,1
26,2,1,0,1,0,1
27,3,1,0,1,0,1
28,4,1,0,1,0,1
29,5,1,0,1,0,1
30,6,1,0,1,0,1
24,0,1,0,1,0,1
25,1,1,0,1,0,1
26,2,1,0,1,0,1
27,3,1,0,1,0,1
28,4,1,0,1,0,1
29,5,1,0,1,0,1
30,6,1,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
29,5,0,0,1,0,1
30,6,0,0,1,0,1
24,0,0,0,1,0,1
25,1,0,0,1,0,1
26,2,0,0,1,0,1
27,3,0,0,1,0,1
28,4,0,0,1,0,1
29,5,0,0,1,0,1
30,6,0,0,1,0,1
24,0,1,0,1,0,1
25,1,1,0,1,0,1
26,2,1,0,1,0,1
27,3,1,0,1,0,1
28,4,1,0,1,0,1
29,5,1,0,1,0,1
30,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
